,objectid,fod_id,fpa_id,fire_year,discovery_date,discovery_doy,stat_cause_code,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,state,Month,Temp,WindSpd,WindGust,Humidity,Precipitation
1787646,1787647,300148000.0,SFO-2014CACDFNEU014525,2014,2014-06-30,181,13,Missing/Undefined,2.0,B,39.137383,-121.58413300000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782356,1782357,300138000.0,SFO-2014MSMFC35457,2014,2014-11-29,333,9,Miscellaneous,22.0,C,30.5872255,-89.23338838,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731924,1731925,300017000.0,W-671209,2014,2014-08-11,223,2,Equipment Use,435.0,E,48.0675,-108.7392,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765314,1765315,300109000.0,SFO-2014TXLFDX534710,2014,2014-10-21,294,5,Debris Burning,1.0,B,30.625713,-97.11471999999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759359,1759360,300102000.0,SFO-2014GAGAS-FY2015-Walton-002,2014,2014-09-24,267,5,Debris Burning,0.02,A,33.75967222,-83.56264167,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786093,1786094,300145000.0,SFO-2014SDSDS12357,2014,2014-04-18,108,9,Miscellaneous,0.25,A,43.27609614,-97.09257603,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1739015,1739016,300077000.0,SFO-2014WADNR641,2014,2014-08-19,231,1,Lightning,0.1,A,48.6175,-119.0529,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729419,1729420,300009000.0,W-664617,2014,2014-01-06,6,7,Arson,0.4,B,35.8419,-110.5217,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1770787,1770788,300116000.0,SFO-2014NY1012NY1012-2014-585,2014,2014-11-02,306,7,Arson,0.1,A,42.7002,-73.8129,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736953,1736954,300074000.0,SFO-2014TNTNS14-E0268,2014,2014-04-13,103,1,Lightning,10.0,C,36.20865,-84.757317,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758401,1758402,300101000.0,SFO-2014SCSCS15FF0027,2014,2014-07-08,189,5,Debris Burning,0.1,A,34.009338,-79.149475,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749847,1749848,300091000.0,SFO-2014CACDFSHU001021,2014,2014-02-01,32,5,Debris Burning,0.5,B,40.557217,-122.19643300000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743982,1743983,300083000.0,SFO-2014OHDNR41-30017-MA-17-02/28/2014,2014,2014-02-28,59,2,Equipment Use,2.0,B,40.029701,-81.34394300000001,OH,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751997,1751998,300093000.0,SFO-2014GAGAS-FY2014-Lumpkin-023,2014,2014-03-10,69,5,Debris Burning,0.6,B,34.58593333,-83.88463056,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784979,1784980,300143000.0,SFO-2014IAIAS14261,2014,2014-04-08,98,9,Miscellaneous,1.0,B,41.877015,-96.109166,IA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1773440,1773441,300119000.0,SFO-2014CACDFAEU007369,2014,2014-06-03,154,8,Children,0.01,A,38.568453999999996,-121.31788300000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749014,1749015,300090000.0,SFO-2014GAGAS-FY2014-Washington-019,2014,2014-01-21,21,5,Debris Burning,34.1,C,33.05921667,-82.90419444,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779196,1779197,300133000.0,SFO-2014NY4219NY4219-2014-209,2014,2014-11-25,329,9,Miscellaneous,0.1,A,42.9203,-73.5187,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1772334,1772335,300118000.0,SFO-2014TXLFDX496320,2014,2014-02-18,49,7,Arson,0.5,B,28.958586999999998,-95.84404,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784899,1784900,300143000.0,SFO-2014SDSDS12548,2014,2014-04-16,106,9,Miscellaneous,0.25,A,44.11757,-103.08913000000001,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747119,1747120,300087000.0,SFO-2014MSMFC34991,2014,2014-07-29,210,4,Campfire,7.0,B,30.574163399999996,-89.45834081,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746962,1746963,300087000.0,SFO-2014MNDNR2014-142-046,2014,2014-05-29,149,4,Campfire,5.0,B,46.50116535,-94.2794993,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786414,1786415,300146000.0,SFO-2014AZAZS-AZ-142269,2014,2014-01-02,2,13,Missing/Undefined,0.1,A,33.346,-111.9053,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1741261,1741262,300080000.0,SFO-2014FLFLS2014170024,2014,2014-01-25,25,2,Equipment Use,0.5,B,26.6164,-81.0669,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760524,1760525,300103000.0,SFO-2014NCNCSNCST-050-20140030,2014,2014-11-17,321,5,Debris Burning,0.1,A,35.36555,-83.14433333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750057,1750058,300091000.0,SFO-2014GAGAS-FY2014-Charlton-010,2014,2014-02-10,41,5,Debris Burning,0.01,A,30.83305556,-81.98305556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736258,1736259,300029000.0,W-675905,2014,2014-08-12,224,13,Missing/Undefined,100.0,D,46.8286,-119.4844,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760799,1760800,300104000.0,SFO-2014MSMFC18439,2014,2014-11-26,330,5,Debris Burning,2.0,B,31.50195765,-88.50518728,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758671,1758672,300101000.0,SFO-2014FLFLS2014040216,2014,2014-07-30,211,5,Debris Burning,1.0,B,29.8632,-84.6535,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1787532,1787533,300148000.0,SFO-2014CACDFNEU013540,2014,2014-06-18,169,13,Missing/Undefined,0.1,A,39.117467,-120.15851699999999,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754901,1754902,300097000.0,SFO-2014KYKYS12120149056,2014,2014-04-02,92,5,Debris Burning,42.0,C,36.89492,-83.744049,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726919,1726920,300005000.0,FS-1524792,2014,2014-07-03,184,1,Lightning,0.1,A,43.96861111,-119.10638889,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776816,1776817,300129000.0,SFO-2014NY3505NY3505-2014-117,2014,2014-04-13,103,9,Miscellaneous,0.1,A,42.9847,-77.122,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1753640,1753641,300095000.0,SFO-2014PAPAS09(14)1-005,2014,2014-03-23,82,5,Debris Burning,0.5,B,40.91833,-78.03472,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746720,1746721,300087000.0,SFO-2014WADNR50,2014,2014-04-12,102,4,Campfire,0.01,A,47.84,-117.5863,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771725,1771726,300117000.0,SFO-2014TXTXS2620,2014,2014-11-27,331,7,Arson,1.5,B,30.4259,-94.6701,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1729135,1729136,300007000.0,W-673292,2014,2014-08-14,226,13,Missing/Undefined,0.1,A,61.5167,-157.1167,AK,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722056,1722057,300000000.0,FS-1527095,2014,2014-08-03,215,1,Lightning,0.25,A,45.78166667,-115.75361111,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746207,1746208,300086000.0,SFO-2014MSMFC33644,2014,2014-02-22,53,4,Campfire,1.0,B,30.93434041,-89.60592975,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784533,1784534,300142000.0,SFO-2014ALAFC50971,2014,2014-03-27,86,9,Miscellaneous,0.1,A,34.951228,-85.67653100000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744934,1744935,300085000.0,SFO-2014NY3602NY3602-2014-334,2014,2014-11-11,315,3,Smoking,1.9,B,41.4448,-74.2559,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757779,1757780,300100000.0,SFO-2014WADNR103,2014,2014-05-22,142,5,Debris Burning,0.6,B,48.0697,-117.8369,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780511,1780512,300135000.0,SFO-2014CACDFTCU008246,2014,2014-08-29,241,9,Miscellaneous,0.02,A,37.84283,-120.21918500000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782584,1782585,300139000.0,SFO-2014FLFLS2014010675,2014,2014-12-12,346,9,Miscellaneous,2.0,B,30.5496,-87.1211,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1755499,1755500,300098000.0,SFO-2014WIDNR11030552014,2014,2014-04-10,100,5,Debris Burning,3.81,B,42.918952000000004,-91.067334,WI,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750231,1750232,300091000.0,SFO-2014GAGAS-FY2014-Dodge-028,2014,2014-02-17,48,5,Debris Burning,0.77,B,31.99198611,-83.18989722,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775224,1775225,300124000.0,SFO-2014NJDEPC031402,2014,2014-03-14,73,9,Miscellaneous,0.5,B,39.2647,-75.0209,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748828,1748829,300090000.0,SFO-2014NCNCSNCST-009-20140003,2014,2014-01-20,20,5,Debris Burning,0.3,B,34.59105,-78.57891666,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1764729,1764730,300108000.0,SFO-2014TXLFDX493734,2014,2014-01-27,27,5,Debris Burning,0.1,A,31.038227000000003,-94.167938,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744311,1744312,300084000.0,SFO-2014TXLFDX522434,2014,2014-06-24,175,2,Equipment Use,0.15,A,32.883334999999995,-98.20438399999999,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788783,1788784,300149000.0,SFO-2014CACDFORC008896,2014,2014-10-06,279,13,Missing/Undefined,0.1,A,33.55,-117.71666599999999,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752326,1752327,300094000.0,SFO-2014GAGAS-FY2014-Banks-010,2014,2014-03-12,71,5,Debris Burning,1.71,B,34.26431111,-83.48408056,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757911,1757912,300101000.0,SFO-2014CACDFSHU004894,2014,2014-06-05,156,5,Debris Burning,1.0,B,40.439033,-122.390367,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1736270,1736271,300029000.0,W-666929,2014,2014-04-04,94,5,Debris Burning,5.0,B,46.4218,-120.6227,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759619,1759620,300102000.0,SFO-2014WVDOF2014-34480,2014,2014-10-17,290,5,Debris Burning,0.1,A,39.34209225,-80.92126326,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1750394,1750395,300091000.0,SFO-2014TNTNS14-C0057,2014,2014-02-18,49,5,Debris Burning,5.0,B,36.094667,-85.72851700000001,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1786965,1786966,300147000.0,SFO-2014AZAZS-AZ-141731,2014,2014-04-27,117,13,Missing/Undefined,0.1,A,33.5028,-112.1342,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1782530,1782531,300138000.0,SFO-2014ALAFC53216,2014,2014-12-09,343,9,Miscellaneous,37.0,C,32.824496999999994,-85.258778,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745076,1745077,300085000.0,SFO-2014NY6038NY6038-2014-400,2014,2014-08-19,231,3,Smoking,0.1,A,41.1752,-73.8673,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722186,1722187,300000000.0,FS-1524987,2014,2014-08-13,225,1,Lightning,0.1,A,45.23666667,-115.46722222,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760804,1760805,300104000.0,SFO-2014AR-ARSSAL24361845,2014,2014-11-26,330,5,Debris Burning,10.0,C,34.59297,-92.73283,AR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724280,1724281,300002000.0,FS-1523311,2014,2014-07-13,194,1,Lightning,0.1,A,33.53277778,-109.05611111,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737402,1737403,300074000.0,SFO-2014NCNCSNCST-048-20140005,2014,2014-06-08,159,1,Lightning,3.2,B,35.63568333,-76.5883,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763199,1763200,300106000.0,SFO-2014OHDNR21-16215-MA-91-04/01/2014,2014,2014-04-01,91,5,Debris Burning,25.0,C,40.255396000000005,-82.00811,OH,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759866,1759867,300103000.0,SFO-2014PAPAS07(14)2-002,2014,2014-10-28,301,5,Debris Burning,0.3,B,40.75148,-77.40733,PA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738163,1738164,300076000.0,SFO-2014NENFS20083,2014,2014-07-25,206,1,Lightning,5.0,B,41.683170000000004,-103.9696,NE,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743644,1743645,300083000.0,SFO-2014TXLFDX505817,2014,2014-04-21,111,2,Equipment Use,20.0,C,31.01768629,-97.81096339,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762282,1762283,300105000.0,SFO-2014KYKYS5120149008,2014,2014-02-27,58,5,Debris Burning,10.0,C,37.285809,-83.691513,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1778421,1778422,300132000.0,SFO-2014CACDFMMU009165,2014,2014-05-29,149,9,Miscellaneous,0.1,A,36.87755,-119.79456699999999,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747677,1747678,300088000.0,SFO-2014MSMFC18424,2014,2014-11-28,332,4,Campfire,4.0,B,32.49991888,-89.33054594,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727243,1727244,300005000.0,FS-1525737,2014,2014-08-12,224,1,Lightning,0.1,A,47.545,-123.83472222,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765839,1765840,300109000.0,SFO-2014TXLFDX505230,2014,2014-03-31,90,5,Debris Burning,0.05,A,32.291498,-94.930801,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1784003,1784004,300141000.0,SFO-2014SDSDS15886,2014,2014-02-19,50,9,Miscellaneous,0.1,A,43.7285,-103.5785,SD,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734982,1734983,300025000.0,W-668732,2014,2014-07-04,185,10,Fireworks,0.1,A,44.75277,-121.25353999999999,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1722527,1722528,300001000.0,FS-1522137,2014,2014-07-16,197,1,Lightning,0.01,A,39.88444444,-105.5175,CO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775888,1775889,300126000.0,SFO-2014ALAFC50965,2014,2014-03-27,86,9,Miscellaneous,8.0,B,32.312166999999995,-85.855987,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743660,1743661,300083000.0,SFO-2014TXLFDX537094,2014,2014-10-05,278,2,Equipment Use,0.1,A,31.660687,-97.483878,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1765587,1765588,300109000.0,SFO-2014VAVAS PAG14004,2014,2014-03-23,82,5,Debris Burning,0.3,B,38.75902778,-78.43591667,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738631,1738632,300076000.0,SFO-2014IDDL9902014032,2014,2014-08-12,224,1,Lightning,0.1,A,46.747353000000004,-116.2446531,ID,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1745991,1745992,300086000.0,SFO-2014MSMFC33199,2014,2014-01-22,22,4,Campfire,3.0,B,30.92652829,-89.55408493,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1732808,1732809,300019000.0,W-668304,2014,2014-05-22,142,7,Arson,1.2,B,48.87,-100.0264,ND,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1757903,1757904,300101000.0,SFO-2014CACDFFKU007469,2014,2014-06-04,155,5,Debris Burning,1.0,B,36.561766999999996,-119.7187,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763555,1763556,300107000.0,SFO-2014TXLFDX533768,2014,2014-10-18,291,5,Debris Burning,1.0,B,33.340371999999995,-96.7845243,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754233,1754234,300096000.0,SFO-2014MO-MOS97384,2014,2014-03-29,88,5,Debris Burning,3.0,B,40.144182,-92.379101,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751421,1751422,300093000.0,SFO-2014NCNCSNCST-041-20140017,2014,2014-03-02,61,5,Debris Burning,0.4,B,36.19586666,-79.9661,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1737887,1737888,300075000.0,SFO-2014SCSCS15FF0046,2014,2014-07-10,191,1,Lightning,60.0,C,33.766666,-79.683334,SC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1742019,1742020,300081000.0,SFO-2014NJDEPA041701,2014,2014-04-17,107,2,Equipment Use,0.25,A,40.9427,-75.1061,NJ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1779046,1779047,300133000.0,SFO-2014ORODF20145530332014,2014,2014-06-23,174,9,Miscellaneous,0.01,A,44.939170000000004,-124.01444,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1742263,1742264,300081000.0,SFO-2014NCNCSNCST-004-20140051,2014,2014-05-23,143,2,Equipment Use,0.2,A,34.94721666,-79.89745,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776602,1776603,300128000.0,SFO-2014NY5302NY5302-2014-211,2014,2014-11-08,312,9,Miscellaneous,0.1,A,41.5391,-74.4844,NY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1744000,1744001,300083000.0,SFO-2014TXLFDX495727,2014,2014-02-15,46,2,Equipment Use,1.0,B,33.622153000000004,-96.542562,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1760105,1760106,300103000.0,SFO-2014MSMFC18364,2014,2014-11-04,308,5,Debris Burning,5.0,B,31.71099649,-88.50974042,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1746246,1746247,300086000.0,SFO-2014TNTNS14-W0105,2014,2014-02-25,56,4,Campfire,7.0,B,36.189383,-87.9571,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1727532,1727533,300006000.0,FS-1525469,2014,2014-08-11,223,1,Lightning,0.1,A,43.15555556,-122.82527778,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1733433,1733434,300022000.0,W-665646,2014,2014-02-25,56,13,Missing/Undefined,1.5,B,36.0853,-114.9836,NV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751614,1751615,300093000.0,SFO-2014TNTNS14-W0268,2014,2014-03-07,66,5,Debris Burning,5.0,B,35.077366999999995,-88.4692,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738386,1738387,300076000.0,SFO-2014MTNWS000414,2014,2014-08-03,215,1,Lightning,0.1,A,47.4118,-114.7871,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1735610,1735611,300027000.0,W-669240,2014,2014-07-05,186,1,Lightning,0.1,A,38.0336,-113.1036,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1734136,1734137,300023000.0,W-675961,2014,2014-07-21,202,1,Lightning,0.1,A,42.6353,-118.9339,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1766784,1766785,300111000.0,SFO-2014TXLFDX493656,2014,2014-01-22,22,5,Debris Burning,12.0,C,29.261668,-98.23475,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724312,1724313,300002000.0,FS-1522814,2014,2014-07-08,189,1,Lightning,0.1,A,34.55972222,-110.90583333,AZ,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1725595,1725596,300004000.0,FS-1522711,2014,2014-07-04,185,9,Miscellaneous,0.1,A,38.53361111,-120.23,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726770,1726771,300005000.0,FS-1522471,2014,2014-07-03,184,1,Lightning,0.1,A,42.89083333,-121.08416667,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754966,1754967,300097000.0,SFO-2014GAGAS-FY2014-Johnson-035,2014,2014-04-03,93,5,Debris Burning,2.4,B,32.80277778,-82.59147222,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1752573,1752574,300094000.0,SFO-2014TNTNS14-H0295,2014,2014-03-14,73,5,Debris Burning,2.0,B,35.628883,-87.86788299999999,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1775625,1775626,300125000.0,SFO-2014WIDNR11070032014,2014,2014-03-23,82,9,Miscellaneous,0.01,A,43.72609,-89.57961,WI,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1743756,1743757,300083000.0,SFO-2014TXLFDX501107,2014,2014-03-06,65,2,Equipment Use,1.0,B,33.2575,-94.447918,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1788002,1788003,300148000.0,SFO-2014CACDFHUU004774,2014,2014-07-29,210,13,Missing/Undefined,1.0,B,41.855917,-124.21638300000001,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1751378,1751379,300093000.0,SFO-2014TNTNS14-C0107,2014,2014-03-01,60,5,Debris Burning,5.5,B,35.2993,-84.570267,TN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1749618,1749619,300091000.0,SFO-2014MSMFC9690,2014,2014-01-27,27,5,Debris Burning,15.0,C,33.69726624,-88.59002869,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724413,1724414,300003000.0,FS-1521022,2014,2014-05-18,138,4,Campfire,0.1,A,35.05055556,-106.35694444,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1783943,1783944,300141000.0,SFO-2014TXLFDX535908,2014,2014-10-04,277,9,Miscellaneous,0.25,A,33.06208,-97.33036700000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1724679,1724680,300003000.0,FS-1521882,2014,2014-07-07,188,1,Lightning,0.25,A,33.6,-108.88305556,NM,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740331,1740332,300079000.0,SFO-2014LADAF 97217,2014,2014-03-12,71,11,Powerline,31.33,C,31.74475,-93.37458000000001,LA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738378,1738379,300076000.0,SFO-2014UTFFSL70581-2014,2014,2014-07-25,206,1,Lightning,0.25,A,37.374495,-112.411382,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1768298,1768299,300113000.0,SFO-2014ALAFC50570,2014,2014-03-03,62,7,Arson,450.0,E,30.407004999999998,-88.30133000000001,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738972,1738973,300077000.0,SFO-2014WADNR656,2014,2014-08-20,232,1,Lightning,5.1,B,47.3646,-117.7838,WA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1780029,1780030,300134000.0,SFO-2014ALAFC52356,2014,2014-08-05,217,9,Miscellaneous,0.1,A,33.99315,-87.575264,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1781674,1781675,300137000.0,SFO-2014ALAFC52818,2014,2014-11-02,306,9,Miscellaneous,0.1,A,32.779817,-85.584568,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731406,1731407,300015000.0,W-670058,2014,2014-04-19,109,7,Arson,0.5,B,47.8336,-95.4083,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1762351,1762352,300105000.0,SFO-2014KYKYS19320149022,2014,2014-03-14,73,5,Debris Burning,1.0,B,37.349232,-83.307426,KY,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748455,1748456,300089000.0,SFO-2014NENFS17337,2014,2014-01-16,16,5,Debris Burning,1.0,B,40.8816,-97.67171,NE,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740012,1740013,300078000.0,SFO-2014FLFLS2014180122,2014,2014-05-10,130,11,Powerline,2.5,B,26.6909,-80.2707,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1771759,1771760,300117000.0,SFO-2014ALAFC53130,2014,2014-11-29,333,7,Arson,12.0,C,34.411189,-86.15422,AL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1776503,1776504,300128000.0,SFO-2014MO-MOS101325,2014,2014-04-12,102,9,Miscellaneous,5.0,B,38.38625,-90.588484,MO,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1759761,1759762,300103000.0,SFO-2014FLFLS2014020333,2014,2014-10-25,298,5,Debris Burning,0.1,A,30.7815,-85.3296,FL,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1758569,1758570,300101000.0,SFO-2014ORODF20145110102015,2014,2014-07-20,201,5,Debris Burning,0.01,A,45.57083,-123.57,OR,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1726118,1726119,300004000.0,FS-1523916,2014,2014-07-30,211,1,Lightning,2.5,B,40.02805556,-120.93805556,CA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1755485,1755486,300098000.0,SFO-2014GAGAS-FY2014-Madison-006,2014,2014-04-10,100,5,Debris Burning,5.2,B,34.19658889,-83.09915556,GA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1728804,1728805,300007000.0,FWS-2014USMNDLRH4PE,2014,2014-05-18,138,5,Debris Burning,155.0,D,47.47,-95.98,MN,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1748679,1748680,300089000.0,SFO-2014NCNCSNCST-067-20140002,2014,2014-01-19,19,5,Debris Burning,1.0,B,34.70945,-77.63943333,NC,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1767402,1767403,300111000.0,SFO-2014TXLFDX509292,2014,2014-05-18,138,6,Railroad,0.25,A,32.6612,-94.345093,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1740720,1740721,300079000.0,SFO-2014VAVAS NEL14009,2014,2014-10-22,295,11,Powerline,0.5,B,37.86583333,-78.83055556,VA,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1738077,1738078,300075000.0,SFO-2014UTFFSL70378-2014,2014,2014-07-20,201,1,Lightning,0.01,A,40.946902,-111.390274,UT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1763998,1763999,300107000.0,SFO-2014TXLFDX511585,2014,2014-05-24,144,5,Debris Burning,1.0,B,31.617613000000002,-96.23662900000001,TX,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1754125,1754126,300096000.0,SFO-2014WVDOF2014-33993,2014,2014-03-27,86,5,Debris Burning,1.0,B,38.91304486,-80.50841928,WV,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1747272,1747273,300088000.0,SFO-2014MSMFC10942,2014,2014-09-10,253,4,Campfire,15.0,C,34.97911925,-89.72073239,MS,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
1731991,1731992,300017000.0,W-672340,2014,2014-08-26,238,1,Lightning,0.1,A,47.5167,-114.5289,MT,0.0,BAD RESPONSE,0.0,0.0,0.0,0.0
